"id","nome","escopo","entregaveis","atividades","faturavel","contrato_id"
171,"[Codificação] Implementação de novo Recurso do tipo Componente (backend ou frontend) (Item 59a)","<p>Por Componente: Classes de suporte, classes de infraestrutura, clientes de servi&ccedil;os.</p>","<p>1. Novo backend ou Frontend implementado;<br />2. C&oacute;digos fonte dos artefatos implementados armazenados e versionados no reposit&oacute;rio de c&oacute;digos fonte;<br />3. Commits, capturas de tela e demais evid&ecirc;ncias dos artefatos entregues.</p>","<p>1. Desenvolvimento de novo Componente a ser utilizada em uma ou mais aplica&ccedil;&otilde;es, contemplando l&oacute;gica de neg&oacute;cio e tratamento de exce&ccedil;&otilde;es.<br />2. Testes do pr&oacute;prio desenvolvedor com a finalidade de garantir a qualidade dos artefatos entregues.</p>
<p>Aten&ccedil;&atilde;o:&nbsp;<br />(i) N&atilde;o devem ser contabilizadas as diferentes camadas (tiers) de software como opera&ccedil;&otilde;es. Uma opera&ccedil;&atilde;o deve contemplar a implementa&ccedil;&atilde;o completa da opera&ccedil;&atilde;o/a&ccedil;&atilde;o de um software, independentemente de suas camadas de backend.&nbsp;<br />(ii) As reuni&otilde;es necess&aacute;rias para a execu&ccedil;&atilde;o das atividades de desenvolvimento - incluindo reuni&otilde;es de d&uacute;vidas sobre requisitos com Analistas ou d&uacute;vidas t&eacute;cnicas com outros desenvolvedores - est&atilde;o inclusas nos esfor&ccedil;os estimados para esse servi&ccedil;o e n&atilde;o devem ser faturadas separadamente.<br />(iii) Opera&ccedil;&atilde;o/a&ccedil;&atilde;o de usu&aacute;rio: ato ou conjunto de comandos executados por um usu&aacute;rio em uma funcionalidade de um sistema, com o objetivo de realizar uma tarefa ou atingir um resultado espec&iacute;fico, conforme os requisitos funcionais definidos. As opera&ccedil;&otilde;es podem envolver, entre outras, a&ccedil;&otilde;es como incluir, alterar, excluir, consultar, exportar, aprovar, processar ou imprimir dados, representando a intera&ccedil;&atilde;o direta do usu&aacute;rio com a aplica&ccedil;&atilde;o durante o uso do software. N&atilde;o s&atilde;o consideradas opera&ccedil;&otilde;es/a&ccedil;&otilde;es de usu&aacute;rio: m&eacute;todos, rotinas ou fun&ccedil;&otilde;es internas do software, processos autom&aacute;ticos ou agendados (jobs), eventos disparados por gatilhos (triggers) ou regras de neg&oacute;cio internas, execu&ccedil;&atilde;o de scripts, consultas ou c&aacute;lculos em segundo plano.</p>",True,2
175,"[Codificação] Implementação de novo Frontend (HTML, CSS e Javascript) (Item 62a)","<p>Por Tela / Interface de Usu&aacute;rio.</p>","<p>1. Tela responsiva implementada, com layout conforme prot&oacute;tipo;<br />2. C&oacute;digos HTML, CSS, JS e demais c&oacute;digos fonte armazenados e versionados no reposit&oacute;rio de c&oacute;digos fonte;<br />3. Commits, capturas de tela e demais evid&ecirc;ncias dos artefatos entregues.</p>","<p>1. Desenvolvimento de nova opera&ccedil;&atilde;o/a&ccedil;&atilde;o de frontend a ser utilizada em uma ou mais aplica&ccedil;&otilde;es;<br />2. Testes do pr&oacute;prio desenvolvedor com a finalidade de garantir a qualidade dos artefatos entregues.</p>
<p>Aten&ccedil;&atilde;o:&nbsp;<br />(i) N&atilde;o devem ser contabilizadas as diferentes camadas (tiers) de software como opera&ccedil;&otilde;es. Uma opera&ccedil;&atilde;o deve contemplar a implementa&ccedil;&atilde;o completa da opera&ccedil;&atilde;o/a&ccedil;&atilde;o de um software, independentemente de suas camadas de frontend.&nbsp;<br />(ii) As reuni&otilde;es necess&aacute;rias para a execu&ccedil;&atilde;o das atividades de desenvolvimento - incluindo reuni&otilde;es de d&uacute;vidas sobre requisitos com Analistas ou d&uacute;vidas t&eacute;cnicas com outros desenvolvedores - est&atilde;o inclusas nos esfor&ccedil;os estimados para esse servi&ccedil;o e n&atilde;o devem ser faturadas separadamente.</p>",True,2
176,"[Codificação] Implementação de novo Frontend (HTML, CSS e Javascript) (Item 62b)","<p>Por opera&ccedil;&atilde;o/a&ccedil;&atilde;o de usu&aacute;rio (ex.: incluir, alterar, excluir, pesquisar ou outras opera&ccedil;&otilde;es/a&ccedil;&otilde;es).</p>","<p>1. Comportamentos din&acirc;micos (valida&ccedil;&otilde;es, intera&ccedil;&otilde;es) implementados;<br />2. C&oacute;digos fonte dos artefatos implementados armazenados e versionados no reposit&oacute;rio de c&oacute;digos fonte;<br />3. Commits, capturas de tela e demais evid&ecirc;ncias dos artefatos entregues.</p>","<p>1. Desenvolvimento de nova opera&ccedil;&atilde;o/a&ccedil;&atilde;o de frontend a ser utilizada em uma ou mais aplica&ccedil;&otilde;es;<br />2. Testes do pr&oacute;prio desenvolvedor com a finalidade de garantir a qualidade dos artefatos entregues.</p>
<p>Aten&ccedil;&atilde;o:&nbsp;<br />(i) N&atilde;o devem ser contabilizadas as diferentes camadas (tiers) de software como opera&ccedil;&otilde;es. Uma opera&ccedil;&atilde;o deve contemplar a implementa&ccedil;&atilde;o completa da opera&ccedil;&atilde;o/a&ccedil;&atilde;o de um software, independentemente de suas camadas de frontend.&nbsp;<br />(ii) As reuni&otilde;es necess&aacute;rias para a execu&ccedil;&atilde;o das atividades de desenvolvimento - incluindo reuni&otilde;es de d&uacute;vidas sobre requisitos com Analistas ou d&uacute;vidas t&eacute;cnicas com outros desenvolvedores - est&atilde;o inclusas nos esfor&ccedil;os estimados para esse servi&ccedil;o e n&atilde;o devem ser faturadas separadamente.</p>",True,2
104,"[Codificação] Manutenções em Sistemas Existentes (corretivas, evolutivas, adaptativas ou perfectivas) (Item 21a)","<p>Por evento de inclus&atilde;o, altera&ccedil;&atilde;o ou exclus&atilde;o de atributo em formul&aacute;rio, relat&oacute;rio ou servi&ccedil;o existentes, com os devidos ajustes nas camadas de frontend e backend.</p>","<p>1. Manuten&ccedil;&atilde;o implementada;<br />2. C&oacute;digos fonte dos artefatos implementados armazenados e versionados no reposit&oacute;rio de c&oacute;digos fonte;<br />3. Commits, capturas de tela e demais evid&ecirc;ncias dos artefatos entregues.</p>","<p>1. Implementa&ccedil;&atilde;o da manuten&ccedil;&atilde;o em sistema existente;<br />2. Testes do pr&oacute;prio desenvolvedor com a finalidade de garantir a qualidade dos artefatos entregues.</p>
<p>Aten&ccedil;&atilde;o:&nbsp;<br />(i) As reuni&otilde;es necess&aacute;rias para a execu&ccedil;&atilde;o das atividades de desenvolvimento - incluindo reuni&otilde;es de d&uacute;vidas sobre requisitos com Analistas ou d&uacute;vidas t&eacute;cnicas com outros desenvolvedores - est&atilde;o inclusas nos esfor&ccedil;os estimados para esse servi&ccedil;o e n&atilde;o devem ser faturadas separadamente.<br />(ii) Opera&ccedil;&atilde;o/a&ccedil;&atilde;o de usu&aacute;rio: ato ou conjunto de comandos executados por um usu&aacute;rio em uma funcionalidade de um sistema, com o objetivo de realizar uma tarefa ou atingir um resultado espec&iacute;fico, conforme os requisitos funcionais definidos. As opera&ccedil;&otilde;es podem envolver, entre outras, a&ccedil;&otilde;es como incluir, alterar, excluir, consultar, exportar, aprovar, processar ou imprimir dados, representando a intera&ccedil;&atilde;o direta do usu&aacute;rio com a aplica&ccedil;&atilde;o durante o uso do software. N&atilde;o s&atilde;o consideradas opera&ccedil;&otilde;es/a&ccedil;&otilde;es de usu&aacute;rio: m&eacute;todos, rotinas ou fun&ccedil;&otilde;es internas do software, processos autom&aacute;ticos ou agendados (jobs), eventos disparados por gatilhos (triggers) ou regras de neg&oacute;cio internas, execu&ccedil;&atilde;o de scripts, consultas ou c&aacute;lculos em segundo plano.</p>",True,2
174,"[Codificação] Implementação de nova Regra de Negócio (Item 61)","<p>Por Regra de Neg&oacute;cio, independentemente de suas camadas/tiers.</p>","<p>1. Nova Regra de Neg&oacute;cio implementada;<br />2. C&oacute;digos fonte dos artefatos implementados armazenados e versionados no reposit&oacute;rio de c&oacute;digos fonte;<br />3. Commits, capturas de tela e demais evid&ecirc;ncias dos artefatos entregues.</p>","<p>1. Desenvolvimento completo de nova Regra de Neg&oacute;cio a ser utilizada em uma ou mais aplica&ccedil;&otilde;es, contemplando l&oacute;gica de neg&oacute;cio e tratamento de exce&ccedil;&otilde;es..<br />2. Testes do pr&oacute;prio desenvolvedor com a finalidade de garantir a qualidade dos artefatos entregues.</p>
<p>Aten&ccedil;&atilde;o:<br />(i) N&atilde;o devem ser contabilizadas as diferentes camadas (tiers) de software como novas regras de neg&oacute;cio. Uma regra de neg&oacute;cio deve contemplar a implementa&ccedil;&atilde;o completa da l&oacute;gica de neg&oacute;cio necess&aacute;ria, independentemente de suas camadas.&nbsp;<br />(ii) As reuni&otilde;es necess&aacute;rias para a execu&ccedil;&atilde;o das atividades de desenvolvimento - incluindo reuni&otilde;es de d&uacute;vidas sobre requisitos com Analistas ou d&uacute;vidas t&eacute;cnicas com outros desenvolvedores - est&atilde;o inclusas nos esfor&ccedil;os estimados para esse servi&ccedil;o e n&atilde;o devem ser faturadas separadamente.<br />(iii) Implementa&ccedil;&atilde;o de Regra de Neg&oacute;cio: Processo de traduzir uma regra definida no dom&iacute;nio organizacional em l&oacute;gica execut&aacute;vel dentro de um sistema de software, por meio de c&oacute;digo, scripts, configura&ccedil;&otilde;es ou parametriza&ccedil;&otilde;es, de forma a garantir que o comportamento da aplica&ccedil;&atilde;o atenda &agrave;s pol&iacute;ticas, restri&ccedil;&otilde;es, c&aacute;lculos e condi&ccedil;&otilde;es estabelecidas para o neg&oacute;cio. Essa implementa&ccedil;&atilde;o pode envolver valida&ccedil;&otilde;es, c&aacute;lculos, restri&ccedil;&otilde;es de acesso, fluxos condicionais e integra&ccedil;&otilde;es, sendo incorporada nas camadas apropriadas da arquitetura do sistema (por exemplo, camada de neg&oacute;cio ou de servi&ccedil;os), assegurando consist&ecirc;ncia e conformidade com os requisitos funcionais e n&atilde;o funcionais.</p>",True,2
177,"[Codificação] Automatização de novos Processos modelados na disciplina BPM com ferramenta BPMS (Item 63)","<p>Por atividade do processo a ser automatizada.</p>","<p>1. Atividade de processo automatizada;<br />2. C&oacute;digos fonte dos artefatos implementados armazenados e versionados no reposit&oacute;rio de c&oacute;digos fonte;<br />3. Commits, capturas de tela e demais evid&ecirc;ncias dos artefatos entregues.</p>","<p>1. Desenvolvimento completo de automatiza&ccedil;&atilde;o de processos, contemplando os tipos de atividades previstos na nota&ccedil;&atilde;o de modelagem de processos da disciplina BPM (BPMS);<br />2. Testes do pr&oacute;prio desenvolvedor com a finalidade de garantir a qualidade dos artefatos entregues.</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias para a execu&ccedil;&atilde;o das atividades de desenvolvimento - incluindo reuni&otilde;es de d&uacute;vidas sobre requisitos com Analistas ou d&uacute;vidas t&eacute;cnicas com outros desenvolvedores - est&atilde;o inclusas nos esfor&ccedil;os estimados para esse servi&ccedil;o e n&atilde;o devem ser faturadas separadamente.</p>",True,2
68,"[Codificação] Manutenções em Sistemas Existentes (corretivas, evolutivas, adaptativas ou perfectivas) (Item 21d)","<p>Por evento de altera&ccedil;&atilde;o ou exclus&atilde;o de regra de neg&oacute;cio, por regra.</p>","<p>1. Manuten&ccedil;&atilde;o implementada;<br />2. C&oacute;digos fonte dos artefatos implementados armazenados e versionados no reposit&oacute;rio de c&oacute;digos fonte;<br />3. Commits, capturas de tela e demais evid&ecirc;ncias dos artefatos entregues.</p>","<p>1. Implementa&ccedil;&atilde;o da manuten&ccedil;&atilde;o em sistema existente;<br />2. Testes do pr&oacute;prio desenvolvedor com a finalidade de garantir a qualidade dos artefatos entregues.</p>
<p>Aten&ccedil;&atilde;o:&nbsp;<br />(i) As reuni&otilde;es necess&aacute;rias para a execu&ccedil;&atilde;o das atividades de desenvolvimento - incluindo reuni&otilde;es de d&uacute;vidas sobre requisitos com Analistas ou d&uacute;vidas t&eacute;cnicas com outros desenvolvedores - est&atilde;o inclusas nos esfor&ccedil;os estimados para esse servi&ccedil;o e n&atilde;o devem ser faturadas separadamente.<br />(ii) Opera&ccedil;&atilde;o/a&ccedil;&atilde;o de usu&aacute;rio: ato ou conjunto de comandos executados por um usu&aacute;rio em uma funcionalidade de um sistema, com o objetivo de realizar uma tarefa ou atingir um resultado espec&iacute;fico, conforme os requisitos funcionais definidos. As opera&ccedil;&otilde;es podem envolver, entre outras, a&ccedil;&otilde;es como incluir, alterar, excluir, consultar, exportar, aprovar, processar ou imprimir dados, representando a intera&ccedil;&atilde;o direta do usu&aacute;rio com a aplica&ccedil;&atilde;o durante o uso do software. N&atilde;o s&atilde;o consideradas opera&ccedil;&otilde;es/a&ccedil;&otilde;es de usu&aacute;rio: m&eacute;todos, rotinas ou fun&ccedil;&otilde;es internas do software, processos autom&aacute;ticos ou agendados (jobs), eventos disparados por gatilhos (triggers) ou regras de neg&oacute;cio internas, execu&ccedil;&atilde;o de scripts, consultas ou c&aacute;lculos em segundo plano.</p>",True,2
178,"[Testes] Implementação de Testes Unitários Automatizados (Item 22b)","<p>Por evento de altera&ccedil;&atilde;o em teste unit&aacute;rio automatizado existente.</p>","<p>1. C&oacute;digo-fonte com testes unit&aacute;rios implementados (JUnit ou equivalentes);<br />2. C&oacute;digos fonte dos artefatos implementados armazenados e versionados no reposit&oacute;rio de c&oacute;digos fonte;<br />3. Commits, capturas de tela e demais evid&ecirc;ncias dos artefatos entregues;<br />4. Evid&ecirc;ncia de execu&ccedil;&atilde;o bem-sucedida no ambiente local e no pipeline CI/CD.</p>","<p>1. Altera&ccedil;&otilde;es de testes de unidade implementados;<br />2. Execu&ccedil;&atilde;o em ambiente local e integra&ccedil;&atilde;o cont&iacute;nua;<br />3. An&aacute;lise e ajustes para ampliar cobertura de c&oacute;digo (se necess&aacute;rio).</p>",True,2
78,"[Testes] Execução de Testes Funcionais Não Automatizados (Manuais) (Item 25a)","<p>Por Funcionalidade a ser testada.</p>","<p>1. Evid&ecirc;ncias de Execu&ccedil;&atilde;o dos Testes, como capturas de tela, v&iacute;deos, arquivos de log ou outros materiais comprobat&oacute;rios de que os testes foram executados e documentados.<br />2. Relat&oacute;rios de Teste, contendo status dos testes (aprovado, reprovado, bloqueado), lista de falhas encontradas, severidade e impacto identificado.<br />3. Registro de Defeitos Identificados, inseridos em ferramenta institucional de gest&atilde;o de bugs ou repassados formalmente &agrave; equipe de desenvolvimento.</p>","<p>1. Prepara&ccedil;&atilde;o e Execu&ccedil;&atilde;o Manual dos Testes, com simula&ccedil;&atilde;o de opera&ccedil;&otilde;es reais do sistema, inser&ccedil;&atilde;o de dados v&aacute;lidos/inv&aacute;lidos e verifica&ccedil;&atilde;o de respostas do sistema.<br />2. Valida&ccedil;&atilde;o das Funcionalidades, intera&ccedil;&otilde;es e respostas da aplica&ccedil;&atilde;o conforme os requisitos especificados.<br />3. Registro de Ocorr&ecirc;ncias e Defeitos, com detalhamento t&eacute;cnico para facilitar a reprodu&ccedil;&atilde;o e corre&ccedil;&atilde;o pela equipe de desenvolvimento.</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias &agrave; execu&ccedil;&atilde;o das atividades de testes manuais &ndash; incluindo reuni&otilde;es de entendimento funcional com Analistas, reuni&otilde;es para esclarecimento de crit&eacute;rios de aceita&ccedil;&atilde;o com o Product Owner ou reuni&otilde;es t&eacute;cnicas para esclarecimento de defeitos com desenvolvedores &ndash; est&atilde;o integralmente previstas nos esfor&ccedil;os estimados para este servi&ccedil;o e, portanto, n&atilde;o devem ser objeto de faturamento separado.</p>",True,2
64,"[Codificação] Manutenções em Sistemas Existentes (corretivas, evolutivas, adaptativas ou perfectivas) (Item 21e)","<p>Por evento de corre&ccedil;&atilde;o de erros (bugs) em componentes de backend ou frontend.</p>","<p>1. Manuten&ccedil;&atilde;o implementada;<br />2. C&oacute;digos fonte dos artefatos implementados armazenados e versionados no reposit&oacute;rio de c&oacute;digos fonte;<br />3. Commits, capturas de tela e demais evid&ecirc;ncias dos artefatos entregues.</p>","<p>1. Implementa&ccedil;&atilde;o da manuten&ccedil;&atilde;o em sistema existente;<br />2. Testes do pr&oacute;prio desenvolvedor com a finalidade de garantir a qualidade dos artefatos entregues.</p>
<p>Aten&ccedil;&atilde;o:&nbsp;<br />(i) As reuni&otilde;es necess&aacute;rias para a execu&ccedil;&atilde;o das atividades de desenvolvimento - incluindo reuni&otilde;es de d&uacute;vidas sobre requisitos com Analistas ou d&uacute;vidas t&eacute;cnicas com outros desenvolvedores - est&atilde;o inclusas nos esfor&ccedil;os estimados para esse servi&ccedil;o e n&atilde;o devem ser faturadas separadamente.<br />(ii) Opera&ccedil;&atilde;o/a&ccedil;&atilde;o de usu&aacute;rio: ato ou conjunto de comandos executados por um usu&aacute;rio em uma funcionalidade de um sistema, com o objetivo de realizar uma tarefa ou atingir um resultado espec&iacute;fico, conforme os requisitos funcionais definidos. As opera&ccedil;&otilde;es podem envolver, entre outras, a&ccedil;&otilde;es como incluir, alterar, excluir, consultar, exportar, aprovar, processar ou imprimir dados, representando a intera&ccedil;&atilde;o direta do usu&aacute;rio com a aplica&ccedil;&atilde;o durante o uso do software. N&atilde;o s&atilde;o consideradas opera&ccedil;&otilde;es/a&ccedil;&otilde;es de usu&aacute;rio: m&eacute;todos, rotinas ou fun&ccedil;&otilde;es internas do software, processos autom&aacute;ticos ou agendados (jobs), eventos disparados por gatilhos (triggers) ou regras de neg&oacute;cio internas, execu&ccedil;&atilde;o de scripts, consultas ou c&aacute;lculos em segundo plano.</p>",True,2
